col1,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,EPIC,InvestigationIDs,dist,solution_id,designation,source_id,random_index,ref_epoch,ra_cone,ra_error,dec_cone,dec_error,parallax,parallax_error,parallax_over_error,pmra_cone,pmra_error,pmdec_cone,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,distest,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,Separation
42,4554192,348.012,-11.8446,80.34,-30.82,16.75,STAR,2mass,20180610,,,,23120286-1150405,,J231202.92-115040.7,2413055254167284992,,,tmgaia,2.0,2.0,sblink,,,,61.323296,-62.128746,344.352488,-6.168838,20.748,0.166,19.47,0.2,,,,,,,,,,,14.88,0.043,14.432,0.055,14.084,0.066,AAA-222-111-000-0-0,19.8,14.116,0.029,13.903,0.046,11.905,0.36,8.672,,17.6249,0.00908376,0.068,cdwrf,cdwrf,3084.0,106.0,5.07683,0.574683,,,0.193,0.046,0.162,0.052,22.5342,16.1126,DWARF,0.0030357556,0.00144709588,,,,,13.0,0.03734158,,,1.09329012E-4,0.24701349567618458,2.45927416E8,348.01193,-11.844596000000001,245927416,GO19063_LC,3.370536289635574E-4,1635721458409799680,Gaia DR2 2413055254167284992,2413055254167284992,130472478,2015.5,348.01231634435925,0.14992428571019223,-11.844733220239178,0.129061428832708,3.355719329150243,0.17063343447567364,19.666246,80.48579514409472,0.3092139984381689,-36.923218210367224,0.23410519240352784,0.021670317,0.22642928,0.24746141,-0.3056648,-0.33861992,-0.25545204,-0.12096597,-0.09157143,-0.1924983,0.1370633,127,0,126,1,1.8627173,151.57574,0.3825360627549368,1.505316087274635,31,false,1.1068146,1.2816318582395316,0.0332840700790207,-0.105666764,15,9,0.28167185,0,15,false,125,1413.8702025080333,3.1969437371071994,442.25684,17.812342,12,270.3642143145184,9.528113801554436,28.375418,19.271515,12,1828.0448486422815,15.11928202230585,120.90818,16.606953,1.4841596,0,2.6645622,1.4591732,1.205389,,,0,,,,NOT_AVAILABLE,61.32346548384554,-62.129073581906056,344.3527369859946,-6.1690902533224055,,,,,,,,,,,,,,,213.89060911189165,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413055254167284992,,3.3705362896437567E-4
66,4554174,348.075763,-11.719529,5.31724,6.30659,16.887,STAR,2mass,20180610,,,,23121818-1143103,,J231218.17-114310.1,2413064393857733248,7401175,,tmgaia,2.29208,2.24314,hsoy,,,,61.617199,-62.103337,344.459489,-6.078174,,,,,,,,,,,,,,,14.732,0.053,14.044,0.064,13.68,0.067,AAA-222-111-000-0-0,8.7,13.134,0.027,13.056,0.031,11.51,0.21,8.046,,18.2964,0.0158446,0.028,gaiaj,,4438.0,174.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06044531766077463,2.45929949E8,348.07578,-11.719531,245929949,GO19059_LC|GO19067_LC,3.300975583568809E-5,1635721458409799680,Gaia DR2 2413064398152817920,2413064398152817920,1449204840,2015.5,348.07575089400484,2.8566243080987914,-11.719498191958163,2.1518649607062774,,,,,,,,-0.08416253,,,,,,,,,,66,0,66,0,56.379498,5193.6157,11.455901850915978,359.7528599468949,3,false,0.0072462163,,,-0.052275173,13,8,4.6046433,0,13,false,115,809.5679990842301,12.705532711187715,63.717754,18.417732,12,1109.0986217571187,18.596437195085333,59.64038,17.738962,11,2531.997212265043,38.391311017737735,65.952354,16.253262,4.4975786,0,1.4857006,-0.67877007,2.1644707,,,0,,,,NOT_AVAILABLE,61.61723610484777,-62.10330883633948,344.4595052564365,-6.078149412045007,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413064398152817920,,3.300975584041068E-5
132,4610935,348.97706,-11.423833,,,16.962,STAR,2mass,20180610,,,,23155449-1125257,,J231554.49-112525.7,,,,2mass,,,,,,,63.286913,-62.620275,345.393017,-6.152326,17.848,0.103,,,,,,,,,,,,,16.121,0.095,15.186,0.092,14.764,0.111,AAB-222-111-000-0-0,80.7,14.367,0.029,13.968,0.041,10.11,0.06,8.561,0.403,,,0.165,bpjk,,4215.0,172.0,,,,,,,,,,,,,,,,,,,,,,,0.03529414407069871,2.45935942E8,348.97705,-11.423833,245935942,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
136,4610932,348.952151,-11.406199,,,16.99,STAR,2mass,20180610,,,,23154851-1124223,,J231548.52-112422.1,,,,2mass,,,,,,,63.283966,-62.590187,345.377397,-6.126521,18.092,0.107,,,,,,,,,,,,,16.104,0.099,15.475,0.123,14.792,0.122,ABB-222-111-000-0-0,51.4,14.287,0.029,14.035,0.043,10.862,0.115,8.178,0.283,,,0.168,bpjk,,4174.0,172.0,,,,,,,,,,,,,,,,,,,,,,,0.003690464624305094,2.4593626E8,348.95215,-11.406199,245936260,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
74,404244676,348.188699,-11.695522,,,17.079,STAR,2mass,20180610,,,,23124528-1141438,,J231245.37-114144.9,,,,2mass,,,,,,,61.801164,-62.176924,344.571278,-6.099376,16.703,0.18,,,,,,,,,,,,,16.579,0.158,14.826,,14.233,,CUU-200-100-c00-0-0,4.3,15.112,0.067,14.918,0.103,11.84,,8.343,,,,0.8,joffs,,3778.0,168.0,,,,,,,,,,,,,,,,,,,,,,,0.003598034414499393,2.45930436E8,348.1887,-11.695522,245930436,GO19059_LC,8.503531272366148E-5,1635721458409799680,Gaia DR2 2413063985835486848,2413063985835486848,1393822975,2015.5,348.18874889475734,2.924948599977245,-11.695452402484761,2.315120471308632,,,,,,,,-0.1782493,,,,,,,,,,94,0,93,1,22.529537,849.9494,13.434742840006521,45.32253902942831,3,false,0.004561334,,,-0.10015315,12,9,4.9867253,0,12,false,107,150.0907223379384,2.131150834914966,70.42708,20.24748,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,61.80134579024976,-62.17692100684073,344.57136576253123,-6.09933932126602,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413063985835486848,,8.503531270604151E-5
150,4611200,349.0654,-11.2858,53.12,12.11,17.088,STAR,2mass,20180610,,,,23161569-1117088,,J231615.72-111708.6,,,,2mass,2.0,2.0,sblink,,,,63.638896,-62.601945,345.527642,-6.059398,,,19.37,0.2,,,,,,,,,,,15.313,0.051,14.771,0.065,14.297,0.079,AAA-222-111-000-0-0,54.1,14.409,0.029,14.252,0.048,12.391,,8.313,,,,0.072,cdwrf,cdwrf,3306.0,114.0,4.96369,0.550897,,,0.288,0.067,0.278,0.082,11.6377,8.12215,DWARF,0.008926703,0.00415339647,599.097,,,,15.0,0.00189056888,,,4.392324E-5,0.12196353266946258,2.45938707E8,349.06537000000003,-11.285783,245938707,GO19063_LC,2.1065310098276562E-4,1635721458409799680,Gaia DR2 2413433005130806272,2413433005130806272,1184927814,2015.5,349.0656007302988,0.17651112277891798,-11.285724998248524,0.15374660999142098,2.256285413548687,0.2061910740871699,10.942692,44.241978822973614,0.41057648374004313,11.679849536325397,0.28188209426336347,0.1230988,0.09131737,0.28476447,-0.2098026,-0.20793258,-0.13306521,0.014313706,-0.21312138,-0.32499668,0.06599096,138,0,137,1,2.5099523,176.31616,0.5690459988247913,2.16173670840267,31,false,0.64109993,1.348571561475744,0.03699910831988568,-0.039595533,16,9,0.36896744,0,16,false,131,1070.0224017467265,2.2222317483281073,481.50803,18.114883,13,211.11968286045243,9.863421326613565,21.404305,19.540066,13,1350.7034162299042,19.13408678130518,70.59148,16.93552,1.4596171,0,2.6045456,1.4251823,1.1793633,,,0,,,,NOT_AVAILABLE,63.63929068923273,-62.60205177381989,345.52786882286324,-6.059414452094597,,,,,,,,,,,,,,,226.4193693453173,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413433005130806272,,2.1065310094023072E-4
70,404244673,348.164662,-11.70591,1.5524,1.06697,17.109,STAR,2mass,20180610,,,392-129855,23123951-1142212,,J231239.51-114221.2,2413064015900615424,,,tmgaia,2.50083,2.31245,hsoy,,,,61.752937,-62.164472,344.545406,-6.099718,16.6,0.135,14.802,1.133,,,,,,,,,,,15.159,0.083,14.497,0.087,14.009,0.083,AAA-222-111-000-0-0,20.7,13.4,0.026,13.346,0.032,12.287,0.457,8.583,,18.4141,0.0175184,0.037,gaiaj,,6969.0,205.0,,,,,,,,,,,GIANT,,,,,,,,,,,,0.2237972629980801,2.45930222E8,348.1647,-11.705860000000001,245930222,GO19059_LC|GO19067_LC,1.9205081546073235E-5,1635721458409799680,Gaia DR2 2413064020195691136,2413064020195691136,1157231920,2015.5,348.1646424220408,2.3277372427397984,-11.705911147413872,1.999774190798312,,,,,,,,-0.25748292,,,,,,,,,,96,0,94,2,55.405735,4753.919,11.05227565432214,347.1134023701225,3,false,0.00793473,,,-0.02566016,14,9,3.848195,0,14,false,123,689.5148951360491,9.280673860715188,74.29578,18.592007,14,962.443246982484,18.53934029722111,51.913567,17.89295,12,2076.801923465347,18.709325796923423,111.00357,16.468431,4.407802,0,1.4245186,-0.6990566,2.1235752,,,0,,,,NOT_AVAILABLE,61.75291085112971,-62.16445764367012,344.54540285037484,-6.099720127952848,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413064020195691136,,1.92050815743787E-5
24,4579859,348.237497,-11.908195,,,17.128,STAR,2mass,20180610,,,,23125699-1154295,,J231257.00-115429.6,,,,2mass,,,,,,,61.498767,-62.343358,344.531695,-6.313765,17.665,0.112,,,,,,,,,,,,,16.438,0.104,15.663,0.142,15.237,0.148,ABB-222-111-000-0-0,53.2,14.724,0.034,14.563,0.068,11.264,0.189,8.331,,,,0.175,bpjk,,4587.0,176.0,,,,,,,,,,,,,,,,,,,,,,,0.010592077805278068,2.4592609E8,348.2375,-11.908195,245926090,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
75,404244677,348.187677,-11.694862,-13.8603,5.34085,17.193,STAR,2mass,20180610,,,,23124504-1141414,,J231245.05-114141.2,2413063981543495552,,,tmgaia,2.34096,2.30266,hsoy,,,,61.800992,-62.175728,344.570612,-6.098376,16.921,0.135,,,,,,,,,,,,,15.352,0.082,14.716,0.096,14.261,0.09,AAA-222-111-000-0-0,4.3,13.79,0.032,13.716,0.043,12.087,,8.441,,18.44,0.017911,0.038,gaiaj,,4590.0,176.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.010960930723771205,2.4593045E8,348.18768,-11.694861,245930450,GO19059_LC|GO19067_LC,1.1186971714267174E-5,1635721458409799680,Gaia DR2 2413063985835951872,2413063985835951872,957022440,2015.5,348.1876660335493,1.3203992498083548,-11.69485886526718,1.0075471276550245,,,,,,,,-0.20019208,,,,,,,,,,110,0,109,1,38.729645,2254.1243,6.709397918622473,139.27310549087136,3,false,0.020704294,,,-0.09470462,13,9,2.0867,0,13,false,114,700.9944436212735,8.181957394331468,85.675644,18.57408,13,788.5979698415243,18.462279423313866,42.71401,18.10925,13,1708.9286443918845,14.167567280329058,120.62259,16.68011,3.5628338,0,1.4291382,-0.4648304,1.8939686,,,0,,,,NOT_AVAILABLE,61.80098248273916,-62.17571770360928,344.57061823566517,-6.098377965246477,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413063985835951872,,1.1186971719256793E-5
158,49529595,349.319722,-11.17343,,,17.219,STAR,2mass,20180610,,,,23171673-1110243,,J231716.69-111024.0,,,,2mass,,,,,,,64.170569,-62.725414,345.80272,-6.054079,15.166,0.164,,,,,,,,,,,,,16.719,0.16,16.242,0.231,15.442,0.199,CDC-222-111-000-0-0,40.5,14.528,0.031,14.384,0.052,11.019,0.15,8.05,,,,0.8,joffs,,6169.0,194.0,,,,,,,,,,,,,,,,,,,,,,,0.02826327186464136,2.45941087E8,349.31973,-11.17343,245941087,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
34,4579856,348.240099,-11.882727,4.0,-84.0,17.239,STAR,2mass,20180610,,,,23125762-1152577,,J231257.62-115258.5,,,,2mass,8.0,8.0,sblink,,,,61.545877,-62.330064,344.544091,-6.291331,,,,,,,,,,,,,,,15.548,0.048,14.956,0.072,14.675,0.099,AAA-222-111-000-0-0,54.9,14.526,0.031,14.372,0.061,12.304,,8.86,,,,0.64,jhk,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,0.10373983283267785,2.45926592E8,348.2401,-11.882698,245926592,GO19063_LC,2.6160570845363483E-4,1635721458409799680,Gaia DR2 2413011582939801088,2413011582939801088,769530380,2015.5,348.24007489631975,0.2275488233386607,-11.882987540194355,0.2523021500467617,4.880992569711872,0.28487972964195996,17.13352,-8.321242731730834,0.4831454744977523,-70.30640187224257,0.46920592404548866,0.20038563,0.19853942,0.10856012,-0.3341599,-0.43949187,-0.3931447,-0.4051519,0.06720317,0.09519477,0.39881104,111,0,110,1,0.36806628,109.73661,0.0,0.0,31,false,0.51743275,1.2129961873019814,0.04833785891175177,0.0068835476,13,9,0.5152896,0,13,false,107,696.0394585475558,2.91987250472358,238.38008,18.581781,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,61.54539700743342,-62.330201714510224,344.5439811566466,-6.29157000316168,,,,,,,,,,,,,,,149.76704299337896,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413011582939801088,,2.6160570845333786E-4
78,4579817,348.299334,-11.680847,2.86995,-4.36288,17.344,STAR,2mass,20180610,,,,23131183-1140510,,J231311.83-114051.0,2413062744589868800,,,tmgaia,2.30269,2.25969,hsoy,,,,61.967109,-62.254186,344.677314,-6.128306,17.909,0.069,,,,,,,,,,,,,15.244,0.058,14.465,0.068,14.182,0.087,AAA-222-111-000-0-0,37.1,13.673,0.026,13.604,0.037,12.067,,8.888,,18.7262,0.0229383,0.034,gaiaj,,4206.0,172.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.056463398152249114,2.45930721E8,348.29935,-11.680846,245930721,GO19059_LC,3.802778435852762E-5,1635721458409799680,Gaia DR2 2413062748885365888,2413062748885365888,551059722,2015.5,348.2993149362334,4.018950998129336,-11.680880129776956,3.0050316346973034,,,,,,,,-0.09105576,,,,,,,,,,63,0,63,0,50.05392,3981.1438,15.286428992266215,312.579522808101,3,false,0.0041054115,,,-0.039939422,12,9,6.080152,0,12,false,105,542.1987321754385,8.00689479799861,67.71648,18.85297,9,793.2061064561697,18.915181107652582,41.934895,18.102922,10,1749.618395927892,22.61154204710257,77.37723,16.654562,4.6898384,0,1.4483604,-0.7500477,2.1984081,,,0,,,,NOT_AVAILABLE,61.96702940710236,-62.254190585160245,344.67729908825,-6.1283377038436395,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413062748885365888,,3.8027784359403566E-5
30,5725832,347.94923,-11.896714,,,17.367,STAR,2mass,20180610,,,,23114781-1153481,,J231147.81-115347.9,,,,2mass,,,,,,,61.155368,-62.110783,344.275115,-6.192757,19.913,0.117,,,,,,,,,,,,,16.015,0.11,15.308,0.11,14.519,0.103,BBA-222-111-000-0-0,17.8,13.755,0.027,13.444,0.037,12.165,0.421,8.751,,,,0.178,bpjk,,3441.0,165.0,,,,,,,,,,,,,,,,,,,,,,,0.03523410619276852,2.45926308E8,347.94922,-11.896714,245926308,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
13,5725837,347.938689,-11.952091,,,17.397,STAR,2mass,20180610,,,,23114528-1157075,,J231145.27-115707.7,,,,2mass,,,,,,,61.047218,-62.1356,344.243771,-6.239683,20.02,0.108,,,,,,,,,,,,,16.077,0.101,15.641,0.165,14.739,0.135,ACB-222-111-000-0-0,46.6,14.024,0.028,13.785,0.043,12.28,,8.606,,,,0.173,bpjk,,3544.0,166.0,,,,,,,,,,,,,,,,,,,,,,,0.03874820567532091,2.45925194E8,347.9387,-11.952091000000001,245925194,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
134,4582639,348.599813,-11.414881,4.86598,-0.863694,17.426,STAR,2mass,20180610,,,,23142395-1124535,,J231423.95-112453.6,2413449222927168768,,,tmgaia,2.29418,2.29379,hsoy,,,,62.806886,-62.324306,345.054505,-5.998995,18.452,0.081,,,,,,,,,,,,,15.532,0.072,14.938,0.083,14.48,0.099,AAA-222-111-000-0-0,103.6,14.142,0.028,14.063,0.045,12.472,,8.531,,18.7007,0.0224351,0.038,gaiaj,,4125.0,171.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.024712030327589833,2.45936111E8,348.59982,-11.414881,245936111,GO19059_LC,3.292676684682008E-5,1635721458409799680,Gaia DR2 2413449222927168768,2413449222927168768,1513007405,2015.5,348.5998099683533,0.9871615629122233,-11.414913792393829,0.8275775264830678,-4.121393758185584,1.126019653477161,-3.6601436,-3.7919940654643822,2.0081748583081156,-0.05395497238402588,1.5262073781922905,0.16776212,0.35887617,-0.020473091,-0.25086984,-0.010004458,-0.14819598,-0.16936898,-0.0210141,-0.35353708,0.061918914,141,0,141,0,36.849648,2094.3567,6.786852089229942,116.57280631519744,31,false,0.01999355,,,-0.017829875,17,10,1.7717527,0,17,false,151,542.5015845433657,5.466946250921238,99.23302,18.852364,14,628.9699558669483,10.164195673257268,61.880936,18.354813,11,1396.072619257489,24.584073772497288,56.787685,16.89965,3.7327864,0,1.455162,-0.49755096,1.952713,,,0,,,,NOT_AVAILABLE,62.80682738127676,-62.32432352952555,345.05450513150987,-5.999032352811657,,,,,,,,,,,,,,,104.80992352842134,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413449222927168768,,3.292676684389427E-5
43,4520675,347.944277,-11.825885,1.87097,-3.98545,17.438,STAR,2mass,20180610,,,,23114662-1149331,,J231146.62-114933.2,2413056216239966080,,,tmgaia,2.25465,2.25316,hsoy,,,,61.270339,-62.064484,344.298502,-6.125678,17.476,0.077,,,,,,,,,,,,,15.584,0.067,14.727,0.075,14.337,0.083,AAA-222-111-000-0-0,38.7,14.176,0.031,14.178,0.052,12.374,0.53,8.501,,18.6916,0.0222588,0.036,gaiaj,,4278.0,173.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.024832698569386597,2.45927769E8,347.94427,-11.825884,245927769,GO19059_LC,1.533817974435419E-5,1635721458409799680,Gaia DR2 2413056220535112576,2413056220535112576,1329339580,2015.5,347.9442831901834,1.8826229809462516,-11.825899090803702,1.7030463437125625,,,,,,,,0.005665021,,,,,,,,,,96,0,95,1,45.580204,3125.1143,10.687954598201578,321.6673613257448,3,false,0.008326855,,,-0.07545815,15,10,3.6000047,0,15,false,129,560.2035027350256,7.051561015469295,79.4439,18.817501,13,693.8814932199616,19.60770260015021,35.38821,18.248175,13,1501.72663811821,23.31269759767585,64.41668,16.820442,3.9193046,0,1.4277325,-0.5693264,1.9970589,,,0,,,,NOT_AVAILABLE,61.27032394379453,-62.06449758739778,344.29851773838004,-6.125702266190073,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413056220535112576,,1.533817972721117E-5
130,4602521,348.704206,-11.438548,,,17.442,STAR,2mass,20180610,,,,23144900-1126187,,J231448.96-112618.9,,,,2mass,,,,,,,62.902872,-62.419432,345.139823,-6.060894,18.742,0.14,,,,,,,,,,,,,16.464,0.133,15.887,0.17,15.036,0.14,BCB-222-111-000-0-0,57.3,14.563,0.03,14.321,0.054,11.888,,8.282,,,,0.191,bpjk,,3964.0,170.0,,,,,,,,,,,,,,,,,,,,,,,0.021198509494262524,2.45935632E8,348.7042,-11.438547999999999,245935632,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
112,4602544,348.755628,-11.539699,,,17.5,STAR,2mass,20180610,,,,23150135-1132229,,J231501.34-113223.0,,,,2mass,,,,,,,62.797848,-62.521483,345.146527,-6.173706,20.126,0.114,,,,,,,,,,,,,16.145,0.107,15.371,0.111,14.708,0.109,ABB-222-111-000-0-0,29.5,14.402,0.029,14.145,0.048,12.153,,8.429,,,,0.176,bpjk,,3460.0,165.0,,,,,,,,,,,,,,,,,,,,,,,0.09876508649850335,2.4593356E8,348.7556,-11.539699,245933560,GO19059_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
87,4579810,348.268085,-11.663891,-0.444582,-0.197618,17.527,STAR,2mass,20180610,,,,23130434-1139500,,J231304.34-113950.0,2413065768247283200,,,tmgaia,2.29715,2.25658,hsoy,,,,61.956148,-62.219574,344.655676,-6.100717,15.808,0.091,,,,,,,,,,,,,15.645,0.083,14.889,0.096,14.327,0.096,AAA-222-111-000-0-0,67.5,13.649,0.026,13.411,0.034,9.48,0.041,7.073,0.096,18.7965,0.0243886,0.042,gaiaj,,4892.0,179.0,,,,,,,,,,,GIANT,,,,,,,,,,,,0.05288982359718083,2.45931065E8,348.2681,-11.663891,245931065,GO19059_LC,3.791544850631762E-5,1635721458409799680,Gaia DR2 2413065768247283200,2413065768247283200,1119894042,2015.5,348.26810009099495,2.82448123992956,-11.663925916348916,2.0442314072393324,,,,,,,,-0.2568186,,,,,,,,,,81,0,80,1,49.32834,3744.2017,12.176504634486331,265.92336806876244,3,false,0.0063811014,,,-0.154884,12,9,4.6294174,0,12,false,98,510.2456748868898,6.903943371480124,73.90641,18.918917,12,731.9845151948446,20.308797524277765,36.042732,18.190134,11,1295.1522368964513,16.632458982344353,77.86896,16.981117,3.9728642,0,1.2090168,-0.72878265,1.9377995,,,0,,,,NOT_AVAILABLE,61.956108218407145,-62.21960664137215,344.65569102988604,-6.100763825314648,,,,,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413065768247283200,,3.791544850001244E-5
166,4610913,349.01237,-11.318146,-14.4252,-2.28747,17.61,STAR,2mass,20180610,,,,23160297-1119053,,,2413432524094458496,,,tmgaia,2.41778,2.41772,hsoy,,,,63.513455,-62.581547,345.466775,-6.068723,19.819,0.125,,,,,,,,,,,,,16.502,0.118,16.121,0.193,15.479,0.216,BCC-222-111-000-0-0,44.0,,,,,,,,,18.4158,0.0175438,0.053,gaiaj,,4016.0,170.0,,,,,,,,,,,DWARF,,,,,,,,,,,,5.111138383539748,2.51456407E8,349.01373,-11.318633,251456407,GO19016_LC|GO19029_LC,6.068716900101591E-6,1635721458409799680,Gaia DR2 2413432524094458496,2413432524094458496,776236790,2015.5,349.01237000928336,0.21019073116570833,-11.318152068710074,0.21875397155410972,1.3668376023668887,0.25295740538357325,5.40343,-0.7288188427547719,0.45586550965779077,-13.109477740786744,0.3712764425315031,0.23887047,0.15861659,0.2067156,-0.29641533,-0.2522745,-0.19727753,-0.19898735,-0.2054673,-0.24002872,0.21450603,133,0,133,0,-0.17908517,124.50036,0.0,0.0,31,false,0.45158404,1.4053818498581763,0.04499147292610995,0.039307203,16,10,0.42276302,0,16,false,131,694.9737273893004,1.7665647196531036,393.40405,18.583445,13,217.06828645139197,7.038277768357784,30.841108,19.509897,13,723.6917623835574,12.85802696476477,56.283268,17.613035,1.3536627,0,1.896862,0.92645264,0.9704094,,,0,,,,NOT_AVAILABLE,63.51344454591785,-62.581551265757035,345.4667875518206,-6.06873703332301,,,,,,,,,,,,,,,222.25779151364657,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413432524094458496,,6.068716898293145E-6
46,4520677,347.928901,-11.816758,2.23868,-3.17048,17.691,STAR,2mass,20180610,,,,23114293-1149003,,J231143.02-114900.7,2413067971565157376,,,tmgaia,2.48174,2.29007,hsoy,,,,61.266671,-62.046967,344.288164,-6.111391,16.708,0.077,,,,,,,,,,,,,15.218,0.067,14.594,0.089,14.179,0.091,AAA-222-111-000-0-0,56.9,13.878,0.04,13.787,0.054,11.898,0.387,8.134,,19.247,0.0362764,0.046,gaiaj,,4693.0,177.0,,,,,,,,,,,GIANT,,,,,,,,,,,,0.004332079341341642,2.45927973E8,347.9289,-11.816757,245927973,GO19059_LC|GO19067_LC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infinity,,,,,,
